id,name,display_name,production_year,movie_sequel,creative_type,source,production_method,genre,language,board_rating_reason,movie_board_rating_display_name,movie_release_pattern_display_name,total,Category
15360115,Born to Be a Star,Bucky Larson: Born to Be a Star,2010,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for pervasive crude sexual content, language and some nudity.",R,Wide,3,1
38120115,"Fall, The",The Fall,2008,0,Fantasy,Remake,Live Action,Adventure,English,for some violent images,R,Exclusive,3,1
2070115,Adam,Adam,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,"for thematic material, sexual content and language",PG-13,Limited,3,1
125110115,"Wackness, The",The Wackness,2008,0,Historical Fiction,Original Screenplay,Live Action,Comedy,English,"for pervasive drug use, language and some sexuality",R,Exclusive,3,1
149430115,Trip The (2011),The Trip,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,International - to be excluded,Not Rated,Limited,3,1
36840115,Every Little Step,Every Little Step,2009,0,Factual,Based on Real Life Events,Live Action,Documentary,English,For some strong language including sexual references,PG-13,Limited,3,1
154580115,Take Shelter,Take Shelter,2011,0,Fantasy,Original Screenplay,Live Action,Drama,English,for some language.,R,Limited,3,1
150310115,doppia ora La,La doppia ora,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,Italian,International - to be excluded,Not Rated,Limited,3,1
121940115,U Me Aur Hum,U Me Aur Hum,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,International - to be excluded,Not Rated,Limited,3,1
105530115,Shoot on Sight,Shoot on Sight,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,for some violence and language,R,Limited,3,1
131110115,You Kill Me,You Kill Me,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Black Comedy,English,for language and some violence,R,Wide,2,1
32810115,"Doublure, La",La doublure,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,for sexual content and language.,PG-13,Exclusive,2,1
142260115,Grace Card The,The Grace Card,2010,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,for violence and thematic elements.,PG-13,Limited,2,1
49360115,Guru (2007),Guru,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,International - to be excluded,Not Rated,Limited,2,1
135080115,"Twilight Saga: Twilight New Moon Combo, The",The Twilight Saga: Twilight/New Moon Combo,2009,0,Fantasy,Based on Fiction Book/Short Story,Live Action,Multiple Genres,English,International - to be excluded,Not Rated,Special Engagement,2,1
166260115,Gerhard Richter Painting,Gerhard Richter Painting,2011,0,Factual,Based on Real Life Events,Live Action,Documentary,German,International - to be excluded,Not Rated,Limited,2,1
39160115,Fauteils d orchestre,Fauteils d'orchestre,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,for some strong language and brief sexuality,PG-13,Limited,2,1
74530115,Margot at the Wedding,Margot at the Wedding,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,for sexual content and language,R,Limited,2,1
59620115,Is Anybody There,Is Anybody There?,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,"for language including sexual references, and some disturbing images",PG-13,Limited,2,1
101360115,Salaam-e-Ishq (A Tribute to Love),Salaam-e-Ishq (A Tribute to Love),2007,0,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,English,International - to be excluded,Not Rated,Limited,2,1
27650115,Dans une galaxie pres de chez vous 2,Dans une galaxie pres de chez vous 2,2008,1,Science Fiction,Original Screenplay,Live Action,Comedy,English,International - to be excluded,Not Rated,Wide,2,1
52350115,Henry Poole Is Here,Henry Poole Is Here,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,for thematic elements and some language.,PG,Limited,2,1
164620115,Hearat Shulayim,He'arat Shulayim,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,Hebrew,"for thematic elements, brief nudity, language and smoking.",PG,Limited,2,1
159270115,Mighty Macs The,The Mighty Macs,2009,0,Dramatization,Based on Real Life Events,Live Action,Drama,English,General,G,Wide,2,1
123670115,Valentino: The Last Emperor,Valentino: The Last Emperor,2009,0,Factual,Based on Real Life Events,Live Action,Documentary,English,for some nudity and language,PG-13,Limited,2,1
159480115,Gerry (2011),Gerry,2011,0,Dramatization,Based on Real Life Events,Live Action,Drama,English,International - to be excluded,Not Rated,Limited,2,1
162820115,Bodyguard,Bodyguard,2011,0,Contemporary Fiction,Remake,Live Action,Action,Hindi,International - to be excluded,Not Rated,Limited,2,1
115120115,Talento de Barrio,Talento de Barrio,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,"for violence, pervasive language, drug content and brief sexuality",R,Limited,2,1
20960115,"Che, Part 1: The Argentine","Che, Part 1: The Argentine",2009,0,Factual,Based on Real Life Events,Live Action,Drama,English,International - to be excluded,Not Rated,Limited,2,1
130700115,Year of the Dog,Year of the Dog,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,for some suggestive references.,PG-13,Limited,2,1
159060115,Better Life A,A Better Life,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,International - to be excluded,Not Rated,Limited,2,1
41220115,Flipped,Flipped,2010,0,Historical Fiction,Based on Fiction Book/Short Story,Live Action,Romantic Comedy,English,For language and some thematic material,PG,Limited,2,1
34870115,Efter brylluppet,Efter brylluppet,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,for language,R,Limited,2,1
32150115,"Doights croches, Les",Les doigts croches,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,International - to be excluded,Not Rated,Wide,2,1
145930115,We need to Talk About Kevin,We need to Talk About Kevin,2010,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,"for disturbing violence and behavior, some sexuality and language",R,Limited,2,1
10140115,Battle for Terra,Battle for Terra,2009,0,Science Fiction,Based on Short Film,Digital Animation,Adventure,English,For sequences of sci-fi action violence and some thematic elements,PG,Wide,2,1
168860115,2012 Oscar Shorts,2012 Oscar Shorts,2011,1,Multiple Creative Types,Compilation,Multiple Production Methods,Multiple Genres,English,International - to be excluded,Not Rated,Limited,2,1
59850115,It Might Get Loud,It Might Get Loud,2009,0,Factual,Based on Real Life Events,Live Action,Documentary,English,"For mild thematic elements, brief language and smoking",PG,Limited,2,1
2800115,"Age des Tenebres, L",L'âge des ténèbres,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,International - to be excluded,Not Rated,Wide,2,1
74760115,Married Life,Married Life,2008,0,Historical Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,for some thematic elements and a scene of sexuality.,PG-13,Exclusive,2,1
29410115,"Dede, a travers les brumes","Dédé, à travers les brumes",2009,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,French,International - to be excluded,Not Rated,Limited,2,1
135190115,Cairo Time,Cairo Time,2010,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,for mild thematic elements and smoking,PG,Limited,2,1
164030115,Your Sister s Sister,Your Sister's Sister,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,for language and some sexaul content.,R,Limited,2,1
147260115,I Am (2010),I Am,2010,0,Factual,Based on Real Life Events,Live Action,Documentary,English,International - to be excluded,Not Rated,Limited,2,1
165060115,Cafe de flore,Cafe de flore,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,French,International - to be excluded,Not Rated,Limited,2,1
150080115,Bill Cunningham New York,Bill Cunningham New York,2011,0,Factual,Based on Real Life Events,Live Action,Documentary,English,International - to be excluded,Not Rated,Limited,2,1
140620115,Homework (2011),The Art of Getting By,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,English,"for thematic elements including sexual content, language, teen drinking and partying.",PG-13,Limited,2,1
156190115,Devils Double The,The Devil's Double,2011,0,Dramatization,Based on Real Life Events,Live Action,Drama,English,"for strong brutal bloody violence and torture, sexual content, graphic nudity, drug use and pervasive language.",R,Limited,2,1
154240115,Another Earth,Another Earth,2011,0,Science Fiction,Original Screenplay,Live Action,Drama,English,"for disturbing images, some sexuality, nudity and brief drug use.",PG-13,Limited,2,1
127140115,What Just Happened,What Just Happened,2008,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Comedy,English,"for language, some violent images, sexual content and some drug materials",R,Limited,2,1
5620115,And When Did You Last See Your Father,And When Did You Last See Your Father?,2008,0,Dramatization,Based on Fiction Book/Short Story,Live Action,Drama,English,"for sexual content, thematic material and brief strong language",PG-13,Limited,2,1
166170115,Desi Boyz,Desi Boyz,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,Hindi,International - to be excluded,Not Rated,Limited,2,1
143940115,Casino Jack,Casino Jack,2010,0,Historical Fiction,Based on Real Life Events,Live Action,Thriller/Suspense,English,"for pervasive language, some violence and brief nudity.",R,Limited,2,1
84390115,No End In Sight,No End In Sight,2007,0,Factual,Based on Real Life Events,Live Action,Documentary,English,International - to be excluded,Not Rated,Exclusive,1,1
56290115,I Hope They Serve Beer in Hell,I Hope They Serve Beer in Hell,2009,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Comedy,English,"for nudity, strong sexual content including graphic dialogue throughout, language and some crude material",R,Expands Wide,1,1
92650115,Polytechnique,Polytechnique,2009,0,Dramatization,Based on Real Life Events,Live Action,Drama,English,International - to be excluded,Not Rated,Wide,1,1
165050115,Breakaway,Breakaway,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,for some language.,PG-13,Limited,1,1
35030115,Eklavya - The Royal Guard,Eklavya - The Royal Guard,2007,0,Historical Fiction,Original Screenplay,Live Action,Action,English,International - to be excluded,Not Rated,Limited,1,1
130410115,X Games 3D: The Movie,X Games 3D: The Movie,2009,0,Factual,Based on Real Life Events,Live Action,Documentary,English, For extreme sports action and accidents,PG,Limited,1,1
1630115,"Abandoned, The",The Abandoned,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Horror,English,"for violence/gore, some disturbing images, nudity and language",R,Limited,1,1
107690115,Slow Burn,Slow Burn,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,English,"for sexuality, violence and language. ",R,Wide,1,1
103400115,"Secrets of Jonathan Sperry, The",The Secrets of Jonathan Sperry,2009,0,Historical Fiction,Original Screenplay,Live Action,Drama,English,For mild thematic elements,PG,Limited,1,1
159320115,Salvando al Soldado Perez,Salvando al Soldado Perez,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Action,Spanish,for violence and brief strong language.,PG-13,Limited,1,1
47030115,Gonzo: The Life and Work of Dr. Hunter S. Thompson,Gonzo: The Life and Work of Dr. Hunter S. Thompson,2008,0,Factual,Based on Real Life Events,Live Action,Documentary,English,"for drug and sexual content, language and some nudity",R,Limited,1,1
142330115,Late Quartet A,A Late Quartet,2010,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,for language and some sexuality.,R,Limited,1,1
149940115,2011 Oscar Shorts,2011 Oscar Shorts,2010,1,Multiple Creative Types,Compilation,Multiple Production Methods,Multiple Genres,English,International - to be excluded,Not Rated,Limited,1,1
89120115,Paper Heart,Paper Heart,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,for some language,PG-13,Limited,1,1
154900115,No Eres Tu Soy Yo,"No Eres Tu, Soy Yo",2010,0,Contemporary Fiction,Remake,Live Action,Romantic Comedy,Spanish,"for sexual content, partial nudity and language.",PG-13,Limited,1,1
133270115,Restrepo,Restrepo,2010,0,Factual,Based on Real Life Events,Live Action,Documentary,English,for language throughout including some descriptions of violence,R,Limited,1,1
40080115,"Final Season, The",The Final Season,2007,0,Dramatization,Based on Real Life Events,Live Action,Drama,English,"for language, thematic elements and some teen smoking",PG,Wide,1,1
58040115,In the Shadow of the Moon,In the Shadow of the Moon,2007,0,Factual,Based on Real Life Events,Live Action,Documentary,English,"for mild language, brief violent images and incidental smoking",PG,Exclusive,1,1
143210115,Killer Joe,Killer Joe,2011,0,Contemporary Fiction,Based on Play,Live Action,Black Comedy,English,"for strong and disturbing violence, sexuality, graphic nudity, drug use and language.",R,Limited,1,1
106420115,Silk,Silk,2007,0,Historical Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,for sexuality and nudity,R,Limited,1,1
145450115,Take This Waltz,Take This Waltz,2010,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,"for language, some strong sexual content and graphic nudity.",R,Limited,1,1
75680115,Me and Orson Welles,Me and Orson Welles,2009,0,Historical Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,For sexual references and smoking,PG-13,Limited,1,1
